1387,54944
1388,13984
1389,46752
1390,30368
1391,63136
1392,3744
1393,36512
1394,20128
1395,52896
1396,11936
1397,44704
1398,28320
1399,61088
1400,7840
1401,40608
1402,24224
1403,56992
1404,16032
1405,48800
1406,32416
1407,65184
1408,416
1409,33184
1410,16800
1411,49568
1412,8608
1413,41376
1414,24992
1415,57760
1416,4512
1417,37280
1418,20896
1419,53664
1420,12704
1421,45472
1422,29088
1423,61856
1424,2464
1425,35232
1426,18848
1427,51616
1428,10656
1429,43424
1430,27040
1431,59808
1432,6560
1433,39328
1434,22944
1435,55712
1436,14752
1437,47520
1438,31136
1439,63904
1440,1440
1441,34208
1442,17824
1443,50592
1444,9632
1445,42400
1446,26016
1447,58784
1448,5536
1449,38304
1450,21920
1451,54688
1452,13728
1453,46496
1454,30112
1455,62880
1456,3488
1457,36256
1458,19872
1459,52640
1460,11680
1461,44448
1462,28064
1463,60832
1464,7584
1465,40352
1466,23968
1467,56736
1468,15776
1469,48544
1470,32160
1471,64928
1472,928
1473,33696
1474,17312
1475,50080
1476,9120
1477,41888
1478,25504
1479,58272
1480,5024
1481,37792
1482,21408
1483,54176
1484,13216
1485,45984
1486,29600
1487,62368
1488,2976
1489,35744
1490,19360
1491,52128
1492,11168
1493,43936
1494,27552
1495,60320
1496,7072
1497,39840
1498,23456
1499,56224
1500,15264
1501,48032
1502,31648
1503,64416
1504,1952
1505,34720
1506,18336
1507,51104
1508,10144
1509,42912
1510,26528
1511,59296
1512,6048
1513,38816
1514,22432
1515,55200
1516,14240
1517,47008
1518,30624
1519,63392
1520,4000
1521,36768
1522,20384
1523,53152
1524,12192
1525,44960
1526,28576
1527,61344
1528,8096
1529,40864
1530,24480
1531,57248
1532,16288
1533,49056
1534,32672
1535,65440
1536,96
1537,32864
1538,16480
1539,49248
1540,8288
1541,41056
1542,24672
1543,57440
1544,4192
1545,36960
1546,20576
1547,53344
1548,12384
1549,45152
1550,28768
1551,61536
1552,2144
1553,34912
1554,18528
1555,51296
1556,10336
1557,43104
1558,26720
1559,59488
1560,6240
1561,39008
1562,22624
1563,55392
1564,14432
1565,47200
1566,30816
1567,63584
1568,1120
1569,33888
1570,17504
1571,50272
1572,9312
1573,42080
1574,25696
1575,58464
1576,5216
1577,37984
1578,21600
1579,54368
1580,13408
1581,46176
1582,29792
1583,62560
1584,3168
1585,35936
1586,19552
1587,52320
1588,11360
1589,44128
1590,27744
1591,60512
1592,7264
1593,40032
1594,23648
1595,56416
1596,15456
1597,48224
1598,31840
1599,64608
1600,608
1601,33376
1602,16992
1603,49760
1604,8800
1605,41568
1606,25184
1607,57952
1608,4704
1609,37472
1610,21088
1611,53856
1612,12896
1613,45664
1614,29280
1615,62048
1616,2656
1617,35424
1618,19040
1619,51808
1620,10848
1621,43616
1622,27232
1623,60000
1624,6752
1625,39520
1626,23136
1627,55904
1628,14944
1629,47712
1630,31328
1631,64096
1632,1632
1633,34400
1634,18016
1635,50784
1636,9824
1637,42592
1638,26208
1639,58976
1640,5728
1641,38496
1642,22112
1643,54880
1644,13920
1645,46688
1646,30304
1647,63072
1648,3680
1649,36448
1650,20064
1651,52832
1652,11872
1653,44640
1654,28256
1655,61024
1656,7776
1657,40544
1658,24160
1659,56928
1660,15968
1661,48736
1662,32352
1663,65120
1664,352
1665,33120
1666,16736
1667,49504
1668,8544
1669,41312
1670,24928
1671,57696
1672,4448
1673,37216
1674,20832
1675,53600
1676,12640
1677,45408
1678,29024
1679,61792
1680,2400
1681,35168
1682,18784
1683,51552
1684,10592
1685,43360
1686,26976
1687,59744
1688,6496
1689,39264
1690,22880
1691,55648
1692,14688
1693,47456
1694,31072
1695,63840
1696,1376
1697,34144
1698,17760
1699,50528
1700,9568
1701,42336
1702,25952
1703,58720
1704,5472
1705,38240
1706,21856
1707,54624
1708,13664
1709,46432
1710,30048
1711,62816
1712,3424
1713,36192
1714,19808
1715,52576
1716,11616
1717,44384
1718,28000
1719,60768
1720,7520
1721,40288
1722,23904
1723,56672
1724,15712
1725,48480
1726,32096
1727,64864
1728,864
1729,33632
1730,17248
1731,50016
1732,9056
1733,41824
1734,25440
1735,58208
1736,4960
1737,37728
1738,21344
1739,54112
1740,13152
1741,45920
1742,29536
1743,62304
1744,2912
1745,35680
1746,19296
1747,52064
1748,11104
1749,43872
1750,27488
1751,60256
1752,7008
1753,39776
1754,23392
1755,56160
1756,15200
1757,47968
1758,31584
1759,64352
1760,1888
1761,34656
1762,18272
1763,51040
1764,10080
1765,42848
1766,26464
1767,59232
1768,5984
1769,38752
1770,22368
1771,55136
1772,14176
1773,46944
1774,30560
1775,63328
1776,3936
1777,36704
1778,20320
1779,53088
1780,12128
1781,44896
1782,28512
1783,61280
1784,8032
1785,40800
1786,24416
1787,57184
1788,16224
1789,48992
1790,32608
1791,65376
1792,224
1793,32992
1794,16608
1795,49376
1796,8416
1797,41184
1798,24800
1799,57568
1800,4320
1801,37088
1802,20704
1803,53472
1804,12512
1805,45280
1806,28896
1807,61664
1808,2272
1809,35040
1810,18656
1811,51424
1812,10464
1813,43232
1814,26848
1815,59616
1816,6368
1817,39136
1818,22752
1819,55520
1820,14560
1821,47328
1822,30944
1823,63712
1824,1248
1825,34016
1826,17632
1827,50400
1828,9440
1829,42208
1830,25824
1831,58592
1832,5344
1833,38112
1834,21728
1835,54496
1836,13536
1837,46304
1838,29920
1839,62688
1840,3296
1841,36064
1842,19680
1843,52448
1844,11488
1845,44256
1846,27872
1847,60640
1848,7392
1849,40160
1850,23776
1851,56544
1852,15584
1853,48352
1854,31968
1855,64736
1856,736
1857,33504
1858,17120
1859,49888
1860,8928
1861,41696
1862,25312
1863,58080
1864,4832
1865,37600
1866,21216
1867,53984
1868,13024
1869,45792
1870,29408
1871,62176
1872,2784
1873,35552
1874,19168
1875,51936
1876,10976
1877,43744
1878,27360
1879,60128
1880,6880
1881,39648
1882,23264
1883,56032
1884,15072
1885,47840
1886,31456
1887,64224
1888,1760
1889,34528
1890,18144
1891,50912
1892,9952
1893,42720
1894,26336
1895,59104
1896,5856
1897,38624
1898,22240
1899,55008
1900,14048
1901,46816
1902,30432
1903,63200
1904,3808
1905,36576
1906,20192
1907,52960
1908,12000
1909,44768
1910,28384
1911,61152
1912,7904
1913,40672
1914,24288
1915,57056
1916,16096
1917,48864
1918,32480
1919,65248
1920,480
1921,33248
1922,16864
1923,49632
1924,8672
1925,41440
1926,25056
1927,57824
1928,4576
1929,37344
1930,20960
1931,53728
1932,12768
1933,45536
1934,29152
1935,61920
1936,2528
1937,35296
1938,18912
1939,51680
1940,10720
1941,43488
1942,27104
1943,59872
1944,6624
1945,39392
1946,23008
1947,55776
1948,14816
1949,47584
1950,31200
1951,63968
1952,1504
1953,34272
1954,17888
1955,50656
1956,9696
1957,42464
1958,26080
1959,58848
1960,5600
1961,38368
1962,21984
1963,54752
1964,13792
1965,46560
1966,30176
1967,62944
1968,3552
1969,36320
1970,19936
1971,52704
1972,11744
1973,44512
1974,28128
1975,60896
1976,7648
1977,40416
1978,24032
1979,56800
1980,15840
1981,48608
1982,32224
1983,64992
1984,992
1985,33760
1986,17376
1987,50144
1988,9184
1989,41952
1990,25568
1991,58336
1992,5088
1993,37856
1994,21472
1995,54240
1996,13280
1997,46048
1998,29664
1999,62432
2000,3040
2001,35808
2002,19424
2003,52192
2004,11232
2005,44000
2006,27616
2007,60384
2008,7136
2009,39904
2010,23520
2011,56288
2012,15328
2013,48096
2014,31712
2015,64480
2016,2016
2017,34784
2018,18400
2019,51168
2020,10208
2021,42976
2022,26592
2023,59360
2024,6112
2025,38880
2026,22496
2027,55264
2028,14304
2029,47072
2030,30688
2031,63456
2032,4064
2033,36832
2034,20448
2035,53216
2036,12256
2037,45024
2038,28640
2039,61408
2040,8160
2041,40928
2042,24544
2043,57312
2044,16352
2045,49120
2046,32736
2047,65504
2048,16
2049,32784
2050,16400
2051,49168
2052,8208
2053,40976
2054,24592
2055,57360
2056,4112
2057,36880
2058,20496
2059,53264
2060,12304
2061,45072
2062,28688
2063,61456
2064,2064
2065,34832
2066,18448
2067,51216
2068,10256
2069,43024
2070,26640
2071,59408
2072,6160
2073,38928
2074,22544
2075,55312
2076,14352
2077,47120
2078,30736
2079,63504
2080,1040
2081,33808
2082,17424
2083,50192
2084,9232
2085,42000
2086,25616
2087,58384
2088,5136
2089,37904
2090,21520
2091,54288
2092,13328
2093,46096
2094,29712
2095,62480
2096,3088
2097,35856
2098,19472
2099,52240
2100,11280
2101,44048
2102,27664
2103,60432
2104,7184
2105,39952
2106,23568
2107,56336
2108,15376
2109,48144
2110,31760
2111,64528
2112,528
2113,33296
2114,16912
2115,49680
2116,8720
2117,41488
2118,25104
2119,57872
2120,4624
2121,37392
2122,21008
2123,53776
2124,12816
2125,45584
2126,29200
2127,61968
2128,2576
2129,35344
2130,18960
2131,51728
2132,10768
2133,43536
2134,27152
2135,59920
2136,6672
2137,39440
2138,23056
2139,55824
2140,14864
2141,47632
2142,31248
2143,64016
2144,1552
2145,34320
2146,17936
2147,50704
2148,9744
2149,42512
2150,26128
2151,58896
2152,5648
2153,38416
2154,22032
2155,54800
2156,13840
2157,46608
2158,30224
2159,62992
2160,3600
2161,36368
2162,19984
2163,52752
2164,11792
2165,44560
2166,28176
2167,60944
2168,7696
2169,40464
2170,24080
2171,56848
2172,15888
2173,48656
2174,32272
2175,65040
2176,272
2177,33040
2178,16656
2179,49424
2180,8464
2181,41232
2182,24848
2183,57616
2184,4368
2185,37136
2186,20752
2187,53520
2188,12560
2189,45328
2190,28944
2191,61712
2192,2320
2193,35088
2194,18704
2195,51472
2196,10512
2197,43280
2198,26896
2199,59664
2200,6416
2201,39184
2202,22800
2203,55568
2204,14608
2205,47376
2206,30992
2207,63760
2208,1296
2209,34064
2210,17680
2211,50448
2212,9488
2213,42256
2214,25872
2215,58640
2216,5392
2217,38160
2218,21776
2219,54544
2220,13584
2221,46352
2222,29968
2223,62736
2224,3344
2225,36112
2226,19728
2227,52496
2228,11536
2229,44304
2230,27920
2231,60688
2232,7440
2233,40208
2234,23824
2235,56592
2236,15632
2237,48400
2238,32016
2239,64784
2240,784
2241,33552
2242,17168
2243,49936
2244,8976
2245,41744
2246,25360
2247,58128
2248,4880
2249,37648
2250,21264
2251,54032
2252,13072
2253,45840
2254,29456
2255,62224
2256,2832
2257,35600
2258,19216
2259,51984
2260,11024
2261,43792
2262,27408
2263,60176
2264,6928
2265,39696
2266,23312
2267,56080
2268,15120
2269,47888
2270,31504
2271,64272
2272,1808
2273,34576
2274,18192
2275,50960
2276,10000
2277,42768
2278,26384
2279,59152
2280,5904
2281,38672
2282,22288
2283,55056
2284,14096
2285,46864
2286,30480
2287,63248
2288,3856
2289,36624
2290,20240
2291,53008
2292,12048
2293,44816
2294,28432
2295,61200
2296,7952
2297,40720
2298,24336
2299,57104
2300,16144
2301,48912
2302,32528
2303,65296
2304,144
2305,32912
2306,16528
2307,49296
2308,8336
2309,41104
2310,24720
2311,57488
2312,4240
2313,37008
2314,20624
2315,53392
2316,12432
2317,45200
2318,28816
2319,61584
2320,2192
2321,34960
2322,18576
2323,51344
2324,10384
2325,43152
2326,26768
2327,59536
2328,6288
2329,39056
2330,22672
2331,55440
2332,14480
2333,47248
2334,30864
2335,63632
2336,1168
2337,33936
2338,17552
2339,50320
2340,9360
2341,42128
2342,25744
2343,58512
2344,5264
2345,38032
2346,21648
2347,54416
2348,13456
2349,46224
2350,29840
2351,62608
2352,3216
2353,35984
2354,19600
2355,52368
2356,11408
2357,44176
2358,27792
2359,60560
2360,7312
2361,40080
2362,23696
2363,56464
2364,15504
2365,48272
2366,31888
2367,64656
2368,656
2369,33424
2370,17040
2371,49808
2372,8848
2373,41616
2374,25232
2375,58000
2376,4752
2377,37520
2378,21136
2379,53904
2380,12944
2381,45712
2382,29328
2383,62096
2384,2704
2385,35472
2386,19088
2387,51856
2388,10896
2389,43664
2390,27280
2391,60048
2392,6800
2393,39568
2394,23184
2395,55952
2396,14992
2397,47760
2398,31376
2399,64144
2400,1680
2401,34448
2402,18064
2403,50832
2404,9872
2405,42640
2406,26256
2407,59024
2408,5776
2409,38544
2410,22160
2411,54928
2412,13968
2413,46736
2414,30352
2415,63120
2416,3728
2417,36496
2418,20112
2419,52880
2420,11920
2421,44688
2422,28304
2423,61072
2424,7824
2425,40592
2426,24208
2427,56976
2428,16016
2429,48784
2430,32400
2431,65168
2432,400
2433,33168
2434,16784
2435,49552
2436,8592
2437,41360
2438,24976
2439,57744
2440,4496
2441,37264
2442,20880
2443,53648
2444,12688
2445,45456
2446,29072
2447,61840
2448,2448
2449,35216
2450,18832
2451,51600
2452,10640
2453,43408
2454,27024
2455,59792
2456,6544
2457,39312
2458,22928
2459,55696
2460,14736
2461,47504
2462,31120
2463,63888
2464,1424
2465,34192
2466,17808
2467,50576
2468,9616
2469,42384
2470,26000
2471,58768
2472,5520
2473,38288
2474,21904
2475,54672
2476,13712
2477,46480
2478,30096
2479,62864
2480,3472
2481,36240
2482,19856
2483,52624
2484,11664
2485,44432
2486,28048
2487,60816
2488,7568
2489,40336
2490,23952
2491,56720
2492,15760
2493,48528
2494,32144
2495,64912
2496,912
2497,33680
2498,17296
2499,50064
2500,9104
2501,41872
2502,25488
2503,58256
2504,5008
2505,37776
